4.013, 0.1249, 0.1652, -0.2901
4.019, 0.1652, 0.1410, -0.3062
4.026, 0.2176, 0.1571, -0.3747
4.032, 0.1169, -0.3103, 0.1934
4.038, -0.0081, 0.1289, -0.1209
4.044, 0.2015, 0.0282, -0.2297
4.051, 0.0766, 0.1813, -0.2579
4.057, 0.5681, 0.0725, -0.6407
4.063, 0.0201, -0.0604, 0.0403
4.069, 0.1249, -0.3626, 0.2377
4.076, -0.0725, -0.1209, 0.1934
4.082, 0.1451, 0.3143, -0.4593
4.088, 0.2136, 0.0685, -0.2821
4.094, -0.0524, 0.0725, -0.0201
4.101, 0.1491, 0.0886, -0.2377
4.107, -0.2861, -0.0403, 0.3264
4.113, 0.0443, 0.1370, -0.1813
4.119, 0.0967, 0.0081, -0.1048
4.126, -0.0040, -0.1249, 0.1289
4.132, 0.0363, -0.1410, 0.1048
4.138, -0.0524, -0.0484, 0.1007
4.144, 0.0121, -0.1330, 0.1209
4.151, -0.1088, -0.0685, 0.1773
4.157, 0.4432, 0.1571, -0.6004
4.163, 0.1773, 0.0322, -0.2095
4.169, 0.0282, 0.0121, -0.0403
4.176, 0.1733, -0.2901, 0.1169
4.182, -0.3626, 0.0403, 0.3223
4.188, 0.2337, 0.2095, -0.4432
4.194, -0.1169, 0.1733, -0.0564
4.201, 0.0725, 0.0806, -0.1531
4.207, -0.0927, -0.2297, 0.3223
4.213, 0.0040, 0.4674, -0.4714
4.219, -0.2418, -0.1692, 0.4110
4.226, -0.2095, 0.1612, 0.0484
4.232, 0.2337, 0.0564, -0.2901
4.238, 0.0685, 0.0564, -0.1249
4.244, 0.2498, 0.0645, -0.3143
4.251, 0.2095, 0.1692, -0.3788
4.257, 0.0201, -0.0282, 0.0081
4.263, 0.1128, 0.1370, -0.2498
4.269, 0.1451, 0.2095, -0.3546
4.276, 0.4352, 0.1974, -0.6326
4.282, -0.0564, -0.1733, 0.2297
4.288, 0.0645, -0.9026, 0.8381
4.294, -0.0886, 0.0161, 0.0725
4.301, 0.0403, 0.2418, -0.2821
4.307, 0.0806, -0.0040, -0.0766
4.313, -0.2176, -0.0725, 0.2901
4.319, 0.2297, -0.0201, -0.2095
4.326, -0.2458, 0.1209, 0.1249
4.332, 0.0564, 0.1491, -0.2055
4.338, 0.0806, 0.1853, -0.2659
4.344, -0.7696, 0.0766, 0.6930
4.351, 0.3223, -0.0363, -0.2861
4.357, -0.1652, -0.0081, 0.1733
4.363, 0.2377, -0.0121, -0.2256
4.369, 0.1934, 0.2579, -0.4513
4.376, -0.0766, -0.1007, 0.1773
4.382, 0.1733, 0.2377, -0.4110
4.388, 0.0081, 0.0161, -0.0242
4.394, -0.1934, -0.1612, 0.3546
4.401, -0.2619, 0.1330, 0.1289
4.407, 0.1934, 0.2015, -0.3949
4.413, 0.1007, 0.1773, -0.2780
4.419, 0.1088, -0.1249, 0.0161
4.426, 0.1128, 0.1088, -0.2216
4.438, 0.2740, 0.0403, -0.3143
4.444, -0.0685, 0.1330, -0.0645
4.451, -0.0604, 0.0363, 0.0242
4.457, -0.0201, -0.1652, 0.1853
4.463, 0.2337, 0.0081, -0.2418
4.469, -0.5399, -0.5117, 1.0516
4.476, 0.0484, -0.1209, 0.0725
4.482, 0.2659, 0.1088, -0.3747
4.488, 0.3183, 0.2176, -0.5359
4.494, 0.0927, -0.3465, 0.2538
4.501, 0.1410, 0.0927, -0.2337
4.507, -0.1612, -0.1451, 0.3062
4.513, 0.1249, 0.1733, -0.2982
4.519, 0.3062, 0.3264, -0.6326
4.526, -0.0604, -0.2297, 0.2901
4.532, -0.2619, 0.0121, 0.2498
4.538, 0.0564, -0.0685, 0.0121
4.544, -0.2256, 0.1652, 0.0604
4.551, -0.2418, -0.1853, 0.4271
4.557, 0.1571, 0.0081, -0.1652
4.563, 0.1773, -0.0524, -0.1249
4.569, -0.0685, -0.4674, 0.5359
4.576, 0.1330, 0.0242, -0.1571
4.582, 0.2579, 0.0564, -0.3143
4.588, 0.1974, 0.1934, -0.3908
4.594, 0.3062, -0.1330, -0.1733
4.601, 0.1894, 0.0806, -0.2700
4.607, -0.1451, 0.0363, 0.1088
4.613, -0.1249, -0.0322, 0.1571
4.619, -0.0443, 0.2256, -0.1813
4.626, 0.0484, -0.2700, 0.2216
4.632, 0.0967, 0.3143, -0.4110
4.638, 0.2458, 0.0846, -0.3304
4.644, -0.2418, -0.0443, 0.2861
4.651, 0.1571, -0.0121, -0.1451
4.657, 0.1007, 0.0886, -0.1894
4.663, 0.1088, 0.0564, -0.1652
4.669, 0.2418, -0.1853, -0.0564
4.676, 0.2377, 0.1048, -0.3425
4.682, 0.1410, 0.0242, -0.1652
4.688, -0.0282, 0.1007, -0.0725
4.694, 0.1652, 0.2498, -0.4150
4.701, -0.9348, 0.0806, 0.8542
4.707, 0.7414, 1.0033, -1.7447
4.713, -0.1974, -0.2095, 0.4070
4.719, -0.2619, 0.1370, 0.1249
4.726, 0.0242, -0.2377, 0.2136
4.732, 0.0645, 0.0282, -0.0927
4.738, 0.2095, 0.1088, -0.3183
4.744, -0.0040, -0.0403, 0.0443
4.751, 0.0443, 0.1813, -0.2256
4.757, -0.0967, -0.3385, 0.4352
4.763, -0.2297, 0.2256, 0.0040
4.769, 0.2821, 0.0846, -0.3667
4.776, 0.1289, 0.1531, -0.2821
4.782, 0.0242, -0.1088, 0.0846
4.788, -0.1974, -0.1370, 0.3344
4.794, -0.0201, 0.1169, -0.0967
4.801, -0.0846, -0.2458, 0.3304
4.807, 0.2337, -0.1612, -0.0725
4.813, 0.3264, -0.0403, -0.2861
4.819, -0.2982, -0.1571, 0.4553
4.826, 0.1652, -0.2337, 0.0685
4.832, -0.1330, 0.0806, 0.0524
4.838, 0.1491, 0.2176, -0.3667
4.844, 0.2297, -0.0403, -0.1894
4.851, 0.1451, 0.2538, -0.3989
4.857, -0.0242, -0.0524, 0.0766
4.863, -0.5198, 0.0564, 0.4634
4.869, 0.2136, 0.2136, -0.4271
4.876, -0.3264, -0.0886, 0.4150
4.882, 0.3183, 0.1894, -0.5077
4.888, -0.1451, -0.3747, 0.5198
4.894, 0.0000, 0.0927, -0.0927
4.901, -0.1128, -0.4473, 0.5601
4.907, 0.1612, 0.1209, -0.2821
4.913, 0.3465, -0.0403, -0.3062
4.919, -0.0766, -0.1370, 0.2136
4.926, 0.1209, -0.0484, -0.0725
4.932, -0.1692, -0.0725, 0.2418
4.938, 0.0000, 0.2740, -0.2740
4.944, -0.1692, 0.0524, 0.1168
4.951, -0.0524, 0.2256, -0.1733
4.957, -0.0484, -0.2538, 0.3022
4.963, -0.2216, -0.0846, 0.3062
4.969, 0.0282, 0.1048, -0.1330
4.976, -0.1491, 0.0322, 0.1168
4.982, 0.0806, -0.0645, -0.0161
4.988, 0.4473, 0.1451, -0.5923
4.994, -0.2015, -0.1370, 0.3385
5.001, 0.1773, 0.0604, -0.2377
5.007, -0.1370, -0.0403, 0.1773
5.013, 0.1451, 0.1209, -0.2659
5.019, 0.2780, -0.1289, -0.1491
5.026, 0.2136, 0.4352, -0.6487
5.032, 0.0000, -0.3223, 0.3223
5.038, -0.1370, -0.0645, 0.2015
5.044, 0.4070, 0.1612, -0.5681
5.051, -0.1934, 0.0322, 0.1612
5.057, 0.2941, 0.0806, -0.3747
5.063, -0.0121, -0.1733, 0.1853
5.069, -0.0242, 0.0403, -0.0161
5.076, -0.0121, -0.0121, 0.0242
5.082, 0.0121, 0.3828, -0.3949
5.088, 0.1974, 0.1330, -0.3304
5.094, -0.0121, -0.1007, 0.1128
5.101, 0.1088, -0.1491, 0.0403
5.107, -0.1330, -0.1370, 0.2700
5.113, -0.0484, -0.0725, 0.1209
5.119, 0.4190, 0.0886, -0.5077
5.126, -0.2136, -0.1692, 0.3828
5.132, 0.3425, -0.0604, -0.2821
5.138, -0.0604, -0.1410, 0.2015
5.144, 0.0081, 0.1894, -0.1974
5.151, -0.1088, -0.1289, 0.2377
5.157, 0.1451, 0.2538, -0.3989
5.163, 0.2015, 0.1370, -0.3385
5.175, 0.1531, 0.0967, -0.2498
5.182, -0.1612, 0.2256, -0.0645
5.188, 0.2055, 0.1773, -0.3828
5.194, 0.1330, 0.2136, -0.3465
5.201, 0.7212, 0.7414, -1.4626
5.207, -0.0081, -0.2941, 0.3022
5.213, -0.1209, 0.0524, 0.0685
5.219, 0.4190, 0.2095, -0.6286
5.226, -0.0927, 0.0886, 0.0040
5.232, 0.3264, 0.1168, -0.4432
5.238, 0.0121, -0.1088, 0.0967
5.244, -0.2015, 0.0322, 0.1692
5.251, 0.3626, -0.0242, -0.3385
5.257, -0.2821, 0.1934, 0.0886
5.263, -0.0725, 0.0484, 0.0242
5.269, -0.0725, -0.1410, 0.2136
5.276, 0.2740, 0.2176, -0.4916
5.282, -0.1007, -0.2821, 0.3828
5.288, -0.0524, 0.1853, -0.1330
5.294, 0.0242, 0.1451, -0.1692
5.301, -0.1048, 0.2377, -0.1330
5.307, 0.2095, 0.0161, -0.2256
5.313, -0.2216, -0.1934, 0.4150
5.319, -0.0604, -0.1209, 0.1813
5.326, -0.1209, -0.0081, 0.1289
5.332, 0.1652, 0.1330, -0.2982
5.338, 0.2861, -0.0121, -0.2740
5.344, 0.1289, 0.0201, -0.1491
5.351, 0.2659, -0.0685, -0.1974
5.357, -0.1934, 0.0806, 0.1128
5.363, 0.3062, 0.2377, -0.5440
5.369, 0.1370, 0.1531, -0.2901
5.376, -0.3505, -0.1934, 0.5440
5.382, 0.1451, 0.1168, -0.2619
5.388, -0.2498, 0.0524, 0.1974
5.394, -0.1128, 0.0322, 0.0806
5.401, -0.1692, 0.0685, 0.1007
5.407, 0.2297, 0.1612, -0.3908
5.413, -0.1571, -0.3385, 0.4956
5.419, 0.0040, -0.0725, 0.0685
5.426, 0.1007, 0.0685, -0.1692
5.432, 0.2176, 0.2055, -0.4231
5.438, 0.4875, 0.0282, -0.5158
5.444, -0.1451, 0.0322, 0.1128
5.451, 0.2780, 0.0806, -0.3586
5.457, 0.2941, -0.0484, -0.2458
5.463, 0.1088, 0.3103, -0.4190
5.469, -0.0604, 0.0242, 0.0363
5.476, -0.0121, 0.3344, -0.3223
5.482, 0.1692, 0.0524, -0.2216
5.488, -0.1249, -0.1209, 0.2458
5.494, -0.0363, -0.0725, 0.1088
5.501, 0.1249, -0.0524, -0.0725
5.507, 0.2941, 0.3546, -0.6487
5.513, 0.1692, -0.1209, -0.0484
5.519, 0.1612, -0.0363, -0.1249
5.526, 0.1048, 0.0685, -0.1733
5.532, -0.0645, 0.0363, 0.0282
5.538, 0.2256, 0.1773, -0.4029
5.544, -0.0161, 0.1088, -0.0927
5.551, -0.0685, 0.0322, 0.0363
5.557, 0.0886, -0.2861, 0.1974
5.563, 0.0121, -0.0604, 0.0484
5.569, -0.0685, -0.0363, 0.1048
5.576, -0.0121, 0.1169, -0.1048
5.582, 0.3022, 0.0927, -0.3949
5.588, 0.1934, 0.1571, -0.3505
5.594, 0.0725, -0.1491, 0.0766
5.601, 0.1692, 0.1451, -0.3143
5.607, -0.3344, 0.1410, 0.1934
5.613, -0.0524, 0.1853, -0.1330
5.619, 0.1249, 0.2538, -0.3788
5.626, -0.0927, -0.1370, 0.2297
5.632, 0.1531, -0.1330, -0.0201
5.638, -0.0886, -0.1652, 0.2538
5.644, -0.1853, -0.0927, 0.2780
5.651, -0.0846, -0.0766, 0.1612
5.657, 0.4352, -0.0242, -0.4110
5.663, 0.1894, 0.1451, -0.3344
5.669, 0.0000, -0.0967, 0.0967
5.676, 0.0846, -0.0604, -0.0242
5.682, 0.2740, 0.3626, -0.6366
5.688, 0.1853, 0.2700, -0.4553
5.694, 0.0322, 0.3223, -0.3546
5.701, 0.2297, 0.1007, -0.3304
5.707, -0.2458, -0.0040, 0.2498
5.713, -0.1330, 0.0766, 0.0564
5.719, -0.1048, 0.1330, -0.0282
5.726, -0.0443, 0.0645, -0.0201
5.732, 0.3223, -0.0886, -0.2337
5.738, 0.0645, -0.1571, 0.0927
5.744, -0.0967, -0.3264, 0.4231
5.751, 0.0645, 0.0201, -0.0846
5.757, 0.0282, 0.0443, -0.0524
5.763, 0.0725, 0.0645, -0.1370
5.769, 0.2297, -0.0846, -0.1451
5.776, 0.2498, -0.0806, -0.1692
5.782, -0.2297, 0.1007, 0.1289
5.788, -0.1733, -0.0725, 0.2458
5.794, -0.0201, 0.1410, -0.1209
5.801, 0.0242, 0.1934, -0.4070
5.807, -0.2498, -0.2659, 0.5158
5.813, -0.1048, -0.1531, 0.2579
5.819, -0.0282, -0.1571, 0.1853
5.826, -0.3344, -0.0121, 0.3465
5.832, 0.2216, 0.2538, -0.4755
5.838, 0.1531, 0.3264, -0.4795
5.844, -0.0443, -0.0524, 0.0967
5.851, 0.1209, 0.1048, -0.2256
5.857, -0.0685, -0.1612, 0.2297
5.863, 0.1531, 0.1048, -0.2579
5.869, 0.2095, 0.1571, -0.36
