1.21, -1.53, -0.07
1.21, 0.00, -0.09
1.22, 0.00, -0.07
1.23, 0.00, -0.05
1.23, 0.00, -0.04
1.24, -1.53, -0.03
1.25, 0.00, -0.06
1.25, 0.00, -0.05
1.26, -1.53, -0.04
1.26, 0.00, -0.03
1.27, 0.00, -0.02
1.28, 0.00, -0.04
1.28, -1.53, -0.08
1.29, -1.53, -0.12
1.30, 0.00, -0.15
1.30, 0.00, -0.15
1.31, 0.00, -0.14
1.31, 0.00, -0.14
1.32, 0.00, -0.13
1.33, 0.00, -0.08
1.34, 0.00, -0.05
1.35, 0.00, -0.03
1.35, 0.00, -0.02
1.36, 0.00, -0.02
1.36, 0.00, -0.01
1.37, 0.00, -0.01
1.38, 0.00, -0.01
1.38, 0.00, -0.01
1.39, 0.00, -0.01
1.40, 0.00, -0.01
1.40, 0.00, -0.01
1.41, 0.00, -0.01
1.41, 0.00, -0.01
1.42, 0.00, -0.01
1.43, 0.00, -0.01
1.43, 0.00, -0.01
1.44, 0.00, -0.01
1.45, 0.00, -0.01
1.45, 0.00, -0.01
1.46, 0.00, -0.00
1.46, 0.00, -0.00
1.47, 0.00, -0.00
1.48, 0.00, -0.00
1.48, 0.00, -0.00
1.49, 0.00, -0.00
1.50, 0.00, -0.00
1.50, 0.00, -0.00
1.51, 0.00, -0.00
1.51, 0.00, -0.00
1.52, 0.00, -0.00
1.53, 0.00, -0.00
1.53, 0.00, -0.00
1.54, 0.00, -0.00
1.55, 0.00, -0.27
1.55, 0.00, -0.52
1.56, 0.00, -0.47
1.56, 0.00, -0.33
1.57, 0.00, -0.17
1.58, 0.00, -0.03
1.58, 0.00, 0.03
1.59, 0.00, 0.03
1.60, 0.00, 0.02
1.60, 0.00, 0.01
1.61, 0.00, 0.00
1.61, 0.00, 0.01
1.62, 1.53, 0.02
1.63, 0.00, 0.03
1.63, 0.00, 0.03
1.64, 1.53, 0.02
1.65, 0.00, 0.05
1.65, 0.00, 0.07
1.66, 0.00, 0.09
1.66, 0.00, 0.09
1.67, 0.00, 0.04
1.68, 0.00, 0.00
1.68, 0.00, -0.01
1.69, 1.53, -0.01
1.70, 0.00, 0.02
1.70, 1.53, 0.04
1.71, 0.00, 0.06
1.71, 0.00, 0.07
1.72, 0.00, 0.03
1.73, 0.00, -0.01
1.73, 0.00, 0.02
1.74, 0.00, 0.03
1.75, 0.00, 0.03
1.75, 1.53, 0.02
1.76, 0.00, 0.05
1.76, 0.00, 0.03
1.77, 0.00, 0.01
1.78, 0.00, 0.02
1.78, 0.00, 0.03
1.79, 0.00, 0.03
1.80, 0.00, 0.06
1.80, 0.00, 0.05
1.81, 0.00, 0.01
1.81, 0.00, -0.01
1.82, 0.00, -0.02
1.83, 0.00, -0.01
1.83, 0.00, 0.02
1.84, 0.00, 0.01
1.85, 0.00, 0.00
1.85, -1.53, 0.00
1.86, 0.00, -0.00
1.86, 0.00, 0.01
1.87, 0.00, 0.01
1.88, 0.00, 0.01
1.88, 0.00, 0.04
1.89, 0.00, 0.05
1.90, 0.00, 0.04
1.90, 0.00, 0.04
1.91, 0.00, 0.08
1.91, 0.00, 0.11
1.92, 0.00, 0.14
1.93, 0.00, 0.11
1.93, 0.00, 0.08
1.94, 0.00, 0.05
1.95, 0.00, 0.03
1.95, 0.00, 0.01
1.96, 0.00, 0.01
1.96, 0.00, 0.01
1.97, 0.00, 0.01
1.98, 0.00, 0.01
1.99, 0.00, 0.01
2.00, 0.00, 0.01
2.00, 0.00, 0.01
2.01, 0.00, 0.01
2.01, 0.00, 0.01
2.02, 0.00, 0.00
2.03, 0.00, 0.00
2.03, 0.00, 0.00
2.04, 18.41, 0.00
2.05, 1.53, 0.52
2.05, 1.53, 0.73
2.06, 0.00, 0.68
2.06, -1.53, 0.47
2.07, 0.00, 0.13
2.08, 0.00, -0.13
2.08, -1.53, -0.32
2.09, -1.53, -0.42
2.10, -1.53, -0.46
2.10, 0.00, -0.43
2.11, 0.00, -0.32
2.11, 0.00, -0.20
2.12, 0.00, -0.10
2.13, 0.00, -0.04
2.13, 0.00, -0.02
2.14, 0.00, -0.01
2.15, 0.00, -0.00
2.15, 0.00, -0.00
2.16, 0.00, -0.00
2.16, 0.00, 0.01
2.17, 0.00, 0.05
2.18, 0.00, 0.07
2.18, 0.00, 0.05
2.19, 0.00, 0.03
2.20, 0.00, -0.02
2.20, 0.00, -0.03
2.21, 0.00, -0.03
2.21, 0.00, -0.02
2.22, 1.53, -0.01
2.23, 0.00, 0.02
2.23, 0.00, 0.03
2.24, 0.00, 0.00
2.25, 0.00, -0.02
2.25, 0.00, -0.02
2.26, 0.00, -0.02
2.26, 0.00, 0.01
2.27, 0.00, 0.03
2.28, 0.00, 0.03
2.28, 0.00, 0.02
2.29, 0.00, 0.01
2.30, 0.00, 0.00
2.30, 0.00, 0.00
2.31, 0.00, -0.00
2.31, 0.00, 0.03
2.32, 0.00, 0.04
2.33, 0.00, 0.03
2.33, 0.00, -0.01
2.34, 0.00, -0.03
2.35, 0.00, -0.03
2.35, 0.00, -0.02
2.36, 0.00, -0.01
2.37, 0.00, -0.01
2.37, 0.00, -0.00
2.38, 0.00, -0.03
2.38, 0.00, -0.04
2.39, 0.00, -0.03
2.40, 0.00, -0.00
2.40, 0.00, 0.03
2.41, 0.00, 0.03
2.42, 0.00, 0.02
2.42, 0.00, 0.01
2.43, 0.00, 0.03
2.43, 1.53, 0.04
2.44, 0.00, 0.07
2.45, 0.00, 0.10
2.45, 0.00, 0.07
2.46, -1.53, 0.05
2.47, 1.53, -0.01
2.47, 0.00, 0.01
2.48, 0.00, 0.02
2.48, 0.00, 0.01
2.49, 0.00, 0.01
2.50, 0.00, 0.04
2.50, 0.00, 0.04
2.51, 0.00, 0.03
2.52, 0.00, 0.02
2.52, 0.00, 0.01
2.53, 0.00, -0.01
2.53, 0.00, 0.00
2.54, 0.00, 0.00
2.55, 0.00, 0.00
2.55, 0.00, 0.00
2.56, 0.00, -0.00
2.56, 0.00, 0.01
2.57, 0.00, 0.04
2.58, 0.00, 0.08
2.58, 0.00, 0.10
2.59, 0.00, 0.07
2.60, 0.00, 0.02
2.60, 0.00, -0.04
2.61, 1.53, -0.06
2.61, 0.00, -0.02
2.62, 0.00, -0.02
2.63, 0.00, -0.03
2.63, 0.00, -0.02
2.64, 0.00, -0.02
2.65, 0.00, -0.01
2.66, 0.00, -0.01
2.66, 0.00, -0.00
2.67, 0.00, -0.00
2.68, 0.00, -0.00
2.68, 0.00, 0.01
2.69, 0.00, 0.04
2.70, 0.00, 0.08
2.70, 1.53, 0.12
2.71, 0.00, 0.16
2.71, 0.00, 0.15
2.72, 0.00, 0.11
2.73, 0.00, 0.06
2.73, 0.00, 0.03
2.74, 0.00, 0.01
2.75, 1.53, -0.00
